# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Feb  4 07:25:21 2017
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_name:        Planet Name
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_insol:       Insolation Flux [Earth flux]
# COLUMN pl_bmasse:      Planet Mass or M*sin(i) [Earth mass]
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_disc:        Year of Discovery
# COLUMN pl_pelink:      Link to Exoplanet Encyclopaedia
# COLUMN pl_edelink:     Link to Exoplanet Data Explorer
# COLUMN pl_publ_date:   Publication Date
# COLUMN st_sp:          Spectral Type
# COLUMN st_spstr:       Spectral Type
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
#
rowid,pl_hostname,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_dens,st_dist,st_optmag,st_teff,st_mass,st_rad,rowupdate,pl_name,pl_eqt,pl_insol,pl_bmasse,pl_rade,pl_disc,pl_pelink,pl_edelink,pl_publ_date,st_sp,st_spstr,st_lum
2460,Kepler-444,Transit,5,9.74048600,0.081100,0.290000,,35.70,8.880,5046.00,0.76,0.75,2015-01-29,Kepler-444 f,,,,0.741,2015,http://exoplanet.eu/catalog/kepler-444_f/,http://exoplanets.org/detail/Kepler-444_f,2015-02,5.00,K,
2461,Kepler-445,Transit,3,2.98415100,,0.000000,,90.00,17.475,3157.00,0.18,0.21,2015-01-14,Kepler-445 b,,,,1.580,2015,http://exoplanet.eu/catalog/kepler-445_b/,http://exoplanets.org/detail/Kepler-445_b,2015-03,6.40,M4,
2462,Kepler-445,Transit,3,4.87122900,,0.000000,,90.00,17.475,3157.00,0.18,0.21,2015-01-14,Kepler-445 c,,,,2.510,2015,http://exoplanet.eu/catalog/kepler-445_b/,http://exoplanets.org/detail/Kepler-445_c,2015-03,6.40,M4,
2463,Kepler-445,Transit,3,8.15275000,,0.000000,,90.00,17.475,3157.00,0.18,0.21,2015-01-14,Kepler-445 d,,,,1.250,2015,http://exoplanet.eu/catalog/kepler-445_b/,http://exoplanets.org/detail/Kepler-445_d,2015-03,6.40,M4,
2464,Kepler-446,Transit,3,1.56540900,,0.000000,,120.00,16.257,3359.00,0.22,0.24,2015-01-14,Kepler-446 b,,,,1.500,2015,http://exoplanet.eu/catalog/kepler-446_b/,http://exoplanets.org/detail/Kepler-446_b,2015-03,6.40,M4,
2465,Kepler-446,Transit,3,3.03617900,,0.000000,,120.00,16.257,3359.00,0.22,0.24,2015-01-14,Kepler-446 c,,,,1.110,2015,http://exoplanet.eu/catalog/kepler-446_c/,http://exoplanets.org/detail/Kepler-446_c,2015-03,6.40,M4,
2466,Kepler-446,Transit,3,5.14892100,,0.000000,,120.00,16.257,3359.00,0.22,0.24,2015-01-14,Kepler-446 d,,,,1.350,2015,http://exoplanet.eu/catalog/kepler-446_d/,http://exoplanets.org/detail/Kepler-446_d,2015-03,6.40,M4,
2467,Kepler-447,Transit,1,7.79430132,0.076900,0.123000,0.40000,,12.394,5493.00,1.00,1.05,2015-02-19,Kepler-447 b,,,435.41000,18.490,2015,http://exoplanet.eu/catalog/kepler-447_b/,,2015-05,4.80,G8 V,
2468,Kepler-449,Transit,2,12.58242000,,0.030000,,,11.411,,0.97,1.47,2015-05-21,Kepler-449 b,,,,2.056,2015,http://exoplanet.eu/catalog/kepler-449_b/,,2015-08,,,
2469,Kepler-449,Transit,2,33.67270000,,0.050000,,,11.411,,0.97,1.47,2015-05-21,Kepler-449 c,,,,2.764,2015,http://exoplanet.eu/catalog/kepler-449_c/,,2015-08,,,
2470,Kepler-45,Transit,1,2.45523900,0.030000,0.110000,0.80000,333.00,16.880,3820.00,0.59,0.55,2014-05-14,Kepler-45 b,1000,,160.49700,10.760,2011,http://exoplanet.eu/catalog/kepler-45_b/,http://exoplanets.org/detail/Kepler-45_b,2012-05,6.00,M,
2471,Kepler-450,Transit,3,28.45485100,,0.020000,,,11.684,,1.35,1.57,2015-05-21,Kepler-450 b,,,,6.140,2015,http://exoplanet.eu/catalog/kepler-450_b/,,2015-08,,,
2472,Kepler-450,Transit,3,15.41313500,,0.020000,,,11.684,,1.35,1.57,2015-05-21,Kepler-450 c,,,,2.620,2015,http://exoplanet.eu/catalog/kepler-450_c/,,2015-08,,,
2473,Kepler-450,Transit,3,7.51464000,,0.140000,,,11.684,,1.35,1.57,2015-05-21,Kepler-450 d,,,,0.837,2015,http://exoplanet.eu/catalog/kepler-450_d/,,2015-08,,,
2474,Kepler-452,Transit,1,384.84300000,1.046000,,,,13.426,5757.00,1.04,1.11,2015-07-23,Kepler-452 b,265,1.10,,1.630,2015,http://exoplanet.eu/catalog/kepler-452_b/,,2015-07,4.20,G2,
2475,Kepler-453,Transit,1,240.50300000,0.790300,0.035900,,,13.552,5527.00,0.94,0.83,2015-07-09,Kepler-453 b,,,0.20000,6.204,2015,http://exoplanet.eu/catalog/kic_9632895_%28ab%29_b/,,2014-09,,,
2476,Kepler-454,Transit,2,10.57375339,0.095400,0.000000,2.76000,,11.570,5701.00,1.03,1.07,2015-12-03,Kepler-454 b,,,6.84000,2.370,2015,http://exoplanet.eu/catalog/kepler-454_b/,,,,,
2477,Kepler-454,Radial Velocity,2,523.90000000,,0.021400,,,11.570,5701.00,1.03,1.07,2015-12-03,Kepler-454 c,,,1417.52180,,2015,http://exoplanet.eu/catalog/kepler-454_c/,,,,,
2478,KIC 9663113,Transit,2,20.74028413,,,,,13.955,6065.00,0.98,1.03,2016-05-10,Kepler-458 c,,,,4.200,2016,http://exoplanet.eu/catalog/kepler-458_c/,,,,,
2479,Kepler-46,Transit,3,33.60134000,0.196800,0.010000,14.00000,855.00,15.262,5309.00,0.90,0.79,2014-05-14,Kepler-46 b,543,,1907.00000,9.057,2012,http://exoplanet.eu/catalog/kepler-46_b/,http://exoplanets.org/detail/Kepler-46_b,2012-06,,,-0.255
2480,Kepler-46,Transit Timing Variations,3,57.01100000,0.279900,0.014600,,855.00,15.262,5309.00,0.90,0.79,2014-05-14,Kepler-46 c,455,,119.49900,,2012,http://exoplanet.eu/catalog/kepler-46_c/,http://exoplanets.org/detail/Kepler-46_c,2012-06,,,-0.255
2481,Kepler-46,Transit,3,6.76658900,0.067000,,,855.00,15.262,5309.00,0.90,0.79,2014-05-14,Kepler-46 d,,,,1.640,2014,http://exoplanet.eu/catalog/kepler-46_d/,,2014-03,,,-0.255
2482,KIC 5437945,Transit,2,220.13033570,,,,,13.771,6340.00,1.07,1.24,2016-05-10,Kepler-460 c,,,,5.520,2016,http://exoplanet.eu/catalog/kepler-460_c/,,,,,
2483,Kepler-461,Transit,1,8.31378306,,,,468.00,13.704,5634.00,0.98,0.91,2016-05-10,Kepler-461 b,,,,2.580,2016,http://exoplanet.eu/catalog/kepler-461_b/,,,,,
2484,Kepler-462,Transit,1,84.68798080,,,,733.00,11.642,7070.00,1.59,2.04,2016-05-10,Kepler-462 b,,,,3.770,2016,http://exoplanet.eu/catalog/kepler-462_b/,,,,,
2485,Kepler-463,Transit,1,8.98101683,,,,336.00,12.870,5661.00,0.87,0.90,2016-05-10,Kepler-463 b,,,,3.050,2016,http://exoplanet.eu/catalog/kepler-463_b/,,,,,
2486,Kepler-464,Transit,1,7.25696522,,,,653.00,12.702,5933.00,1.21,1.59,2016-05-10,Kepler-464 b,,,,3.300,2016,http://exoplanet.eu/catalog/kepler-464_b/,,,,,
2487,Kepler-465,Transit,1,9.94067247,,,,587.00,12.663,6310.00,1.23,1.29,2016-05-10,Kepler-465 b,,,,2.950,2016,http://exoplanet.eu/catalog/kepler-465_b/,,,,,
2488,Kepler-466,Transit,2,51.07926307,,,,436.00,12.772,5927.00,1.04,1.05,2016-05-10,Kepler-466 b,,,,2.850,2016,http://exoplanet.eu/catalog/kepler-466_b/,,,,,
2489,Kepler-466,Transit,2,3.70921385,,,,436.00,12.772,5927.00,1.04,1.05,2016-05-10,Kepler-466 c,,,,1.250,2016,http://exoplanet.eu/catalog/kepler-466_c/,,,,,
2490,Kepler-467,Transit,1,24.99324193,,,,458.00,12.377,5809.00,1.05,1.37,2016-05-10,Kepler-467 b,,,,2.250,2016,http://exoplanet.eu/catalog/kepler-467_b/,,,,,
2491,Kepler-468,Transit,1,38.47875707,,,,474.00,13.779,5498.00,0.96,0.87,2016-05-10,Kepler-468 b,,,,13.340,2016,http://exoplanet.eu/catalog/kepler-468_b/,,,,,
2492,Kepler-47,Transit,2,49.53200000,0.296200,0.035000,,1500.00,15.178,5636.00,1.05,0.96,2014-05-14,Kepler-47 b,,,636.00000,3.030,2012,http://exoplanet.eu/catalog/kepler-47(ab)_b/,http://exoplanets.org/detail/Kepler-47_b,2012-09,,,-0.076
2493,Kepler-47,Transit,2,303.13700000,0.991000,0.411000,,1500.00,15.178,5636.00,1.05,0.96,2014-05-14,Kepler-47 c,,,8899.00000,4.620,2012,http://exoplanet.eu/catalog/kepler-47(ab)_c/,http://exoplanets.org/detail/Kepler-47_c,2012-09,,,-0.076
2494,Kepler-470,Transit,1,24.66919569,,,,989.00,13.224,6613.00,1.40,1.66,2016-05-10,Kepler-470 b,,,,14.440,2016,http://exoplanet.eu/catalog/kepler-470_b/,,,,,
2495,Kepler-471,Transit,1,5.01423457,,,,1373.00,13.797,6733.00,1.49,1.80,2016-05-10,Kepler-471 b,,,,14.960,2016,http://exoplanet.eu/catalog/kepler-471_b/,,,,,
2496,Kepler-472,Transit,1,4.17625551,,,,302.00,13.698,4996.00,0.85,0.78,2016-05-10,Kepler-472 b,,,,3.220,2016,http://exoplanet.eu/catalog/kepler-472_b/,,,,,
2497,Kepler-473,Transit,1,14.55731705,,,,641.00,13.397,5816.00,1.06,1.34,2016-05-10,Kepler-473 b,,,,4.080,2016,http://exoplanet.eu/catalog/kepler-473_b/,,,,,
2498,Kepler-474,Transit,1,5.66067294,,,,568.00,13.494,5785.00,0.99,1.08,2016-05-10,Kepler-474 b,,,,3.060,2016,http://exoplanet.eu/catalog/kepler-474_b/,,,,,
2499,Kepler-475,Transit,1,3.10550819,,,,280.00,13.341,5009.00,0.86,0.79,2016-05-10,Kepler-475 b,,,,2.490,2016,http://exoplanet.eu/catalog/kepler-475_b/,,,,,
2500,Kepler-476,Transit,1,14.00640607,,,,687.00,13.837,5837.00,1.03,1.09,2016-05-10,Kepler-476 b,,,,3.080,2016,http://exoplanet.eu/catalog/kepler-476_b/,,,,,
2501,Kepler-477,Transit,1,11.11990653,,,,367.00,13.536,5240.00,0.87,0.79,2016-05-10,Kepler-477 b,,,,2.070,2016,http://exoplanet.eu/catalog/kepler-477_b/,,,,,
2502,Kepler-478,Transit,1,13.22175760,,,,420.00,13.938,5210.00,0.85,0.80,2016-05-10,Kepler-478 b,,,,2.710,2016,http://exoplanet.eu/catalog/kepler-478_b/,,,,,
2503,Kepler-479,Transit,1,12.49341307,,,,371.00,13.575,5247.00,0.86,0.81,2016-05-10,Kepler-479 b,,,,2.120,2016,http://exoplanet.eu/catalog/kepler-479_b/,,,,,
2504,Kepler-48,Transit,4,4.77800000,,,3.23000,,13.040,5194.00,0.88,0.89,2016-10-27,Kepler-48 b,,,3.94000,1.880,2012,http://exoplanet.eu/catalog/kepler-48_b/,http://exoplanets.org/detail/Kepler-48_b,2013-01,,,
2505,Kepler-48,Transit,4,9.67395000,,,4.01000,,13.040,5194.00,0.88,0.89,2016-10-27,Kepler-48 c,,,14.61000,2.710,2012,http://exoplanet.eu/catalog/kepler-48_c/,http://exoplanets.org/detail/Kepler-48_c,2013-01,,,
2506,Kepler-48,Transit,4,42.89610000,,,5.08000,,13.040,5194.00,0.88,0.89,2014-05-14,Kepler-48 d,,,7.93000,2.040,2014,http://exoplanet.eu/catalog/kepler-48_d/,,2014-02,,,
2507,Kepler-48,Radial Velocity,4,982.00000000,,,,,13.040,5194.00,0.88,0.89,2014-05-14,Kepler-48 e,,,657.00000,,2014,http://exoplanet.eu/catalog/kepler-48_e/,,2014-02,,,
2508,Kepler-480,Transit,1,4.91958380,,,,806.00,13.273,6322.00,1.25,1.34,2016-05-10,Kepler-480 b,,,,2.780,2016,http://exoplanet.eu/catalog/kepler-480_b/,,,,,
2509,Kepler-481,Transit,1,10.06082567,,,,713.00,13.844,5802.00,1.01,1.09,2016-05-10,Kepler-481 b,,,,2.500,2016,http://exoplanet.eu/catalog/kepler-481_b/,,,,,
2510,Kepler-482,Transit,1,56.35418576,,,,290.00,13.779,4871.00,0.75,0.72,2016-05-10,Kepler-482 b,,,,2.360,2016,http://exoplanet.eu/catalog/kepler-482_b/,,,,,
2511,Kepler-483,Transit,1,30.22910400,,,,953.00,13.432,6346.00,1.28,1.47,2016-05-10,Kepler-483 b,,,,3.210,2016,http://exoplanet.eu/catalog/kepler-483_b/,,,,,
2512,Kepler-484,Transit,1,10.04556931,,,,377.00,13.024,5668.00,0.96,0.87,2016-05-10,Kepler-484 b,,,,2.280,2016,http://exoplanet.eu/catalog/kepler-484_b/,,,,,
2513,Kepler-485,Transit,1,3.24325980,,,,1173.00,14.952,5958.00,1.07,1.09,2016-05-10,Kepler-485 b,,,,14.410,2016,http://exoplanet.eu/catalog/kepler-485_b/,,,,,
2514,Kepler-486,Transit,1,30.36044667,,,,428.00,14.388,4926.00,0.79,0.75,2016-05-10,Kepler-486 b,,,,11.000,2016,http://exoplanet.eu/catalog/kepler-486_b/,,,,,
2515,Kepler-487,Transit,2,15.35876840,,,,835.00,14.991,5444.00,0.91,0.88,2016-05-10,Kepler-487 b,,,,11.420,2016,http://exoplanet.eu/catalog/kepler-487_b/,,,,,
2516,Kepler-487,Transit,2,38.65199760,,,,835.00,14.991,5444.00,0.91,0.88,2016-05-10,Kepler-487 c,,,,2.680,2016,http://exoplanet.eu/catalog/kepler-487_c/,,,,,
2517,Kepler-488,Transit,1,3.12082923,,,,1157.00,14.804,5970.00,1.07,1.09,2016-05-10,Kepler-488 b,,,,15.790,2016,http://exoplanet.eu/catalog/kepler-488_b/,,,,,
2518,Kepler-489,Transit,1,17.27629612,,,,379.00,14.018,5014.00,0.82,0.76,2016-05-10,Kepler-489 b,,,,7.720,2016,http://exoplanet.eu/catalog/kepler-489_b/,,,,,
2519,Kepler-49,Transit,4,7.20379450,,,,,15.264,4252.00,0.55,0.56,2014-05-14,Kepler-49 b,,,311.46000,2.720,2012,http://exoplanet.eu/catalog/kepler-49_b/,http://exoplanets.org/detail/Kepler-49_b,2013-01,,,
2520,Kepler-49,Transit,4,10.91293430,,,,,15.264,4252.00,0.55,0.56,2014-05-14,Kepler-49 c,,,228.83000,2.550,2012,http://exoplanet.eu/catalog/kepler-49_c/,http://exoplanets.org/detail/Kepler-49_c,2013-01,,,
2521,Kepler-49,Transit,4,2.57654900,0.031000,,,,15.264,4252.00,0.55,0.56,2014-05-14,Kepler-49 d,,,,1.600,2014,http://exoplanet.eu/catalog/kepler-49_d/,http://exoplanets.org/detail/Kepler-49_d,2014-03,,,
2522,Kepler-49,Transit,4,18.59610800,0.116000,,,,15.264,4252.00,0.55,0.56,2014-05-14,Kepler-49 e,,,,1.560,2014,http://exoplanet.eu/catalog/kepler-49_e/,http://exoplanets.org/detail/Kepler-49_e,2014-03,,,
2523,Kepler-490,Transit,1,3.26869515,,,,1249.00,14.879,6045.00,1.08,1.12,2016-05-10,Kepler-490 b,,,,11.650,2016,http://exoplanet.eu/catalog/kepler-490_b/,,,,,
2524,Kepler-491,Transit,1,4.22538451,,,,657.00,14.014,5582.00,1.04,1.03,2016-05-10,Kepler-491 b,,,,8.920,2016,http://exoplanet.eu/catalog/kepler-491_b/,,,,,
2525,Kepler-492,Transit,1,11.72012266,,,,642.00,14.518,5527.00,0.94,0.91,2016-05-10,Kepler-492 b,,,,9.590,2016,http://exoplanet.eu/catalog/kepler-492_b/,,,,,
2526,Kepler-493,Transit,1,3.00387658,,,,1942.00,14.996,6457.00,1.36,1.54,2016-05-10,Kepler-493 b,,,,15.130,2016,http://exoplanet.eu/catalog/kepler-493_b/,,,,,
2527,Kepler-494,Transit,1,8.02511821,,,,862.00,14.153,6007.00,1.10,1.26,2016-05-10,Kepler-494 b,,,,7.140,2016,http://exoplanet.eu/catalog/kepler-494_b/,,,,,
2528,Kepler-495,Transit,1,3.41303622,,,,630.00,14.622,5346.00,0.86,0.83,2016-05-10,Kepler-495 b,,,,5.230,2016,http://exoplanet.eu/catalog/kepler-495_b/,,,,,
2529,Kepler-496,Transit,1,8.30864937,,,,655.00,14.817,5293.00,0.86,0.82,2016-05-10,Kepler-496 b,,,,2.320,2016,http://exoplanet.eu/catalog/kepler-496_b/,,,,,
2530,Kepler-497,Transit,1,3.57320367,,,,1070.00,14.720,5834.00,1.09,1.11,2016-05-10,Kepler-497 b,,,,6.040,2016,http://exoplanet.eu/catalog/kepler-497_b/,,,,,
2531,Kepler-498,Transit,1,9.61375356,,,,746.00,14.283,5744.00,0.98,0.96,2016-05-10,Kepler-498 b,,,,3.030,2016,http://exoplanet.eu/catalog/kepler-498_b/,,,,,
2532,Kepler-499,Transit,1,5.63252845,,,,523.00,14.353,5312.00,0.87,0.83,2016-05-10,Kepler-499 b,,,,2.170,2016,http://exoplanet.eu/catalog/kepler-499_b/,,,,,
2533,Kepler-5,Transit,1,3.54846570,0.053800,,0.40000,,13.369,6297.00,1.37,1.79,2015-10-15,Kepler-5 b,1750,,670.93913,15.984,2009,http://exoplanet.eu/catalog/kepler-5_b/,http://exoplanets.org/detail/Kepler-5_b,2010-04,,,
2534,Kepler-50,Transit,2,7.81254000,0.077000,,,,10.421,6225.00,1.24,1.58,2014-05-14,Kepler-50 b,,,,1.710,2012,http://exoplanet.eu/catalog/kepler-50_b/,http://exoplanets.org/detail/Kepler-50_b,2013-01,,,
2535,Kepler-50,Transit,2,9.37647000,0.087000,,,,10.421,6225.00,1.24,1.58,2014-05-14,Kepler-50 c,,,,2.170,2012,http://exoplanet.eu/catalog/kepler-50_c/,http://exoplanets.org/detail/Kepler-50_c,2013-01,,,
2536,Kepler-500,Transit,1,8.50832440,,,,747.00,14.176,5813.00,1.02,1.03,2016-05-10,Kepler-500 b,,,,2.580,2016,http://exoplanet.eu/catalog/kepler-500_b/,,,,,
2537,Kepler-501,Transit,1,5.64067757,,,,1044.00,14.762,5904.00,1.03,1.04,2016-05-10,Kepler-501 b,,,,4.300,2016,http://exoplanet.eu/catalog/kepler-501_b/,,,,,
2538,Kepler-502,Transit,1,4.28686431,,,,1433.00,14.982,6125.00,1.15,1.22,2016-05-10,Kepler-502 b,,,,4.770,2016,http://exoplanet.eu/catalog/kepler-502_b/,,,,,
2539,Kepler-503,Transit,1,7.25844721,,,,888.00,14.747,5754.00,1.01,1.01,2016-05-10,Kepler-503 b,,,,6.270,2016,http://exoplanet.eu/catalog/kepler-503_b/,,,,,
2540,Kepler-504,Transit,1,9.54927542,,,,75.00,14.486,3519.00,0.33,0.33,2016-05-10,Kepler-504 b,,,,1.590,2016,http://exoplanet.eu/catalog/kepler-504_b/,,,,,
2541,Kepler-505,Transit,1,27.52197994,,,,222.00,15.108,3931.00,0.55,0.53,2016-05-10,Kepler-505 b,,,,2.600,2016,http://exoplanet.eu/catalog/kepler-505_b/,,,,,
2542,Kepler-506,Transit,1,6.88340550,,,,231.00,10.868,6236.00,1.19,1.19,2016-05-10,Kepler-506 b,,,,2.730,2016,http://exoplanet.eu/catalog/kepler-506_b/,,,,,
2543,Kepler-507,Transit,1,3.56809693,,,,410.00,11.994,6113.00,1.16,1.32,2016-05-10,Kepler-507 b,,,,1.300,2016,http://exoplanet.eu/catalog/kepler-507_b/,,,,,
2544,Kepler-508,Transit,1,25.30889748,,,,325.00,11.472,6025.00,1.16,1.25,2016-05-10,Kepler-508 b,,,,1.640,2016,http://exoplanet.eu/catalog/kepler-508_b/,,,,,
2545,Kepler-509,Transit,1,41.74600392,,,,339.00,11.854,6060.00,1.10,1.20,2016-05-10,Kepler-509 b,,,,2.490,2016,http://exoplanet.eu/catalog/kepler-509_b/,,,,,
2546,Kepler-51,Transit,3,45.15400000,0.251400,0.040000,0.03000,,14.669,6018.00,1.04,0.94,2014-05-14,Kepler-51 b,543,,2.10000,7.100,2012,http://exoplanet.eu/catalog/kepler-51_b/,http://exoplanets.org/detail/Kepler-51_b,2013-01,,,
2547,Kepler-51,Transit,3,85.31200000,0.384000,0.014000,0.03000,,14.669,6018.00,1.04,0.94,2014-05-14,Kepler-51 c,439,,4.00000,9.000,2012,http://exoplanet.eu/catalog/kepler-51_c/,http://exoplanets.org/detail/Kepler-51_c,2013-01,,,
2548,Kepler-51,Transit,3,130.19400000,0.509000,0.008000,0.04600,,14.669,6018.00,1.04,0.94,2014-05-14,Kepler-51 d,381,,7.60000,9.700,2014,,,2014-03,,,
2549,Kepler-510,Transit,1,19.55659418,,,,378.00,11.947,5746.00,0.91,1.41,2016-05-10,Kepler-510 b,,,,2.470,2016,http://exoplanet.eu/catalog/kepler-510_b/,,,,,
2550,Kepler-511,Transit,1,296.63786500,,,,448.00,12.747,5770.00,1.00,1.20,2016-05-10,Kepler-511 b,,,,6.350,2016,http://exoplanet.eu/catalog/kepler-511_b/,,,,,
2551,Kepler-512,Transit,1,34.43587975,,,,531.00,12.674,5997.00,1.17,1.30,2016-05-10,Kepler-512 b,,,,2.690,2016,http://exoplanet.eu/catalog/kepler-512_b/,,,,,
2552,Kepler-513,Transit,1,28.86235584,,,,467.00,12.935,5849.00,1.02,1.06,2016-05-10,Kepler-513 b,,,,2.200,2016,http://exoplanet.eu/catalog/kepler-513_b/,,,,,
2553,Kepler-514,Transit,1,5.65179605,,,,489.00,12.182,6106.00,1.28,1.44,2016-05-10,Kepler-514 b,,,,1.720,2016,http://exoplanet.eu/catalog/kepler-514_b/,,,,,
2554,Kepler-515,Transit,1,19.96371318,,,,255.00,12.713,5293.00,0.90,0.83,2016-05-10,Kepler-515 b,,,,1.460,2016,http://exoplanet.eu/catalog/kepler-515_b/,,,,,
2555,Kepler-516,Transit,1,24.85462415,,,,777.00,12.059,7099.00,1.62,2.02,2016-05-10,Kepler-516 b,,,,5.740,2016,http://exoplanet.eu/catalog/kepler-516_b/,,,,,
2556,Kepler-517,Transit,1,60.92832271,,,,284.00,12.193,5690.00,0.95,0.98,2016-05-10,Kepler-517 b,,,,2.670,2016,http://exoplanet.eu/catalog/kepler-517_b/,,,,,
2557,Kepler-518,Transit,1,8.51203588,,,,324.00,12.549,5842.00,0.96,0.88,2016-05-10,Kepler-518 b,,,,2.110,2016,http://exoplanet.eu/catalog/kepler-518_b/,,,,,
2558,Kepler-519,Transit,1,24.30789460,,,,234.00,12.630,5260.00,0.89,0.80,2016-05-10,Kepler-519 b,,,,2.100,2016,http://exoplanet.eu/catalog/kepler-519_b/,,,,,
2559,Kepler-52,Transit,3,7.87735650,,,,,15.095,4263.00,0.54,0.56,2014-05-14,Kepler-52 b,,,2765.00000,2.100,2012,http://exoplanet.eu/catalog/kepler-52_b/,http://exoplanets.org/detail/Kepler-52_b,2013-01,,,
2560,Kepler-52,Transit,3,16.38500210,,,,,15.095,4263.00,0.54,0.56,2014-05-14,Kepler-52 c,,,3308.41000,1.840,2012,http://exoplanet.eu/catalog/kepler-52_c/,http://exoplanets.org/detail/Kepler-52_c,2013-01,,,
2561,Kepler-52,Transit,3,36.44517100,0.182000,,,,15.095,4263.00,0.54,0.56,2014-05-14,Kepler-52 d,,,,1.950,2014,http://exoplanet.eu/catalog/kepler-52_d/,http://exoplanets.org/detail/Kepler-52_d,2014-03,,,
2562,Kepler-520,Transit,2,19.67416124,,,,492.00,12.797,6112.00,1.10,1.09,2016-05-10,Kepler-520 b,,,,1.660,2016,http://exoplanet.eu/catalog/kepler-520_b/,,,,,
2563,Kepler-520,Transit,2,5.21104261,,,,492.00,12.797,6112.00,1.10,1.09,2016-05-10,Kepler-520 c,,,,1.070,2016,http://exoplanet.eu/catalog/kepler-520_c/,,,,,
2564,Kepler-521,Transit,1,22.20813214,,,,737.00,12.885,6406.00,1.34,1.46,2016-05-10,Kepler-521 b,,,,3.180,2016,http://exoplanet.eu/catalog/kepler-521_b/,,,,,
2565,Kepler-522,Transit,1,38.58422849,,,,749.00,12.211,6392.00,1.54,1.98,2016-05-10,Kepler-522 b,,,,6.910,2016,http://exoplanet.eu/catalog/kepler-522_b/,,,,,
2566,Kepler-523,Transit,1,5.83598311,,,,270.00,12.465,5515.00,0.93,0.86,2016-05-10,Kepler-523 b,,,,1.960,2016,http://exoplanet.eu/catalog/kepler-523_b/,,,,,
2567,Kepler-524,Transit,2,7.97419807,,,,730.00,13.928,6014.00,1.09,1.10,2016-05-10,Kepler-524 b,,,,1.910,2016,http://exoplanet.eu/catalog/kepler-524_b/,,,,,
2568,Kepler-524,Transit,2,1.88897906,,,,730.00,13.928,6014.00,1.09,1.10,2016-05-10,Kepler-524 c,,,,0.960,2016,http://exoplanet.eu/catalog/kepler-524_c/,,,,,
2569,Kepler-525,Transit,1,18.68404933,,,,566.00,13.497,5573.00,0.95,1.15,2016-05-10,Kepler-525 b,,,,2.630,2016,http://exoplanet.eu/catalog/kepler-525_b/,,,,,
2570,Kepler-526,Transit,1,5.45849832,,,,504.00,13.046,5894.00,1.15,1.14,2016-05-10,Kepler-526 b,,,,1.990,2016,http://exoplanet.eu/catalog/kepler-526_b/,,,,,
2571,Kepler-527,Transit,1,13.28535633,,,,901.00,13.390,6388.00,1.28,1.45,2016-05-10,Kepler-527 b,,,,2.840,2016,http://exoplanet.eu/catalog/kepler-527_b/,,,,,
2572,Kepler-528,Transit,1,19.78297415,,,,711.00,13.936,5807.00,1.01,1.06,2016-05-10,Kepler-528 b,,,,2.080,2016,http://exoplanet.eu/catalog/kepler-528_b/,,,,,
2573,Kepler-529,Transit,2,1.98035766,,,,787.00,13.763,6087.00,1.07,1.14,2016-05-10,Kepler-529 b,,,,1.860,2016,http://exoplanet.eu/catalog/kepler-529_b/,,,,,
2574,Kepler-529,Transit,2,12.83450220,,,,787.00,13.763,6087.00,1.07,1.14,2016-05-10,Kepler-529 c,,,,2.000,2016,http://exoplanet.eu/catalog/kepler-529_c/,,,,,
2575,Kepler-53,Transit,3,18.64895250,,,,,15.386,5858.00,0.98,0.89,2014-05-14,Kepler-53 b,,,5851.00000,2.890,2012,http://exoplanet.eu/catalog/kepler-53_b/,http://exoplanets.org/detail/Kepler-53_b,2013-01,,,
2576,Kepler-53,Transit,3,38.55830380,,,,,15.386,5858.00,0.98,0.89,2014-05-14,Kepler-53 c,,,5002.43000,3.170,2012,http://exoplanet.eu/catalog/kepler-53_c/,http://exoplanets.org/detail/Kepler-53_c,2013-01,,,
2577,Kepler-53,Transit,3,9.75196200,0.091000,,,,15.386,5858.00,0.98,0.89,2014-05-14,Kepler-53 d,,,,2.120,2014,http://exoplanet.eu/catalog/kepler-53_d/,http://exoplanets.org/detail/Kepler-53_d,2014-03,,,
2578,Kepler-530,Transit,1,39.30941904,,,,464.00,13.400,5697.00,0.97,0.89,2016-05-10,Kepler-530 b,,,,3.010,2016,http://exoplanet.eu/catalog/kepler-530_b/,,,,,
